enst	hgnc	ensg	mis_n_pos	mis_prop_exp	mis_n_exp	mis_prop_obs	mis_n_obs	mis_oe	mis_oe_diff	mis_z	mis_p	non_n_pos	non_prop_exp	non_n_exp	non_prop_obs	non_n_obs	non_oe	non_oe_diff	non_z	non_p	syn_n_pos	syn_prop_exp	syn_n_exp	syn_prop_obs	syn_n_obs	syn_oe	syn_oe_diff	syn_z	syn_p
ENST00000679496	MBNL2	ENSG00000139793	2512	0.1012404424156567	254.32	0.0605095541401273	152.0	0.5976722239698018	-0.2858124600678963	-6.767603727112976	6.546638889792151e-12	139	0.0899111782732625	12.5	0.014388489208633	2.0	0.16	-0.3110973580142898	-3.1126917212900445	0.000926947783181	777	0.1147323989742468	89.15	0.1171171171171171	91.0	1.0207515423443634	0.2160648475633146	0.2085773968133175	0.5826109213968711
ENST00000446050	SERPINI1	ENSG00000163536	2747	0.0943122558032933	259.08	0.0964688751365125	265.0	1.0228500849158562	0.1387342084562607	0.3867492784466926	0.6505290847194212	151	0.0831172519183782	12.55	0.0132450331125827	2.0	0.1593625498007968	-0.3108874932952066	-3.1102157745188284	0.0009347536031647	769	0.1173051456833184	90.21	0.1092327698309492	84.0	0.9311606252078484	0.1250400340971879	-0.6956658995592798	0.2433190428932694
ENST00000265340	PITX1	ENSG00000069011	1939	0.1051169741953441	203.82	0.0959257349149046	186.0	0.9125699146305564	0.0424390341430299	-1.319603370695673	0.0934837384501937	97	0.1244136175563358	12.07	0.0206185567010309	2.0	0.1657000828500414	-0.3063681882057175	-3.097270218355132	0.0009765587436696	597	0.1438363691788083	85.87	0.135678391959799	81.0	0.9432863631070222	0.1389927311416987	-0.5680112144345336	0.285013676563188
ENST00000378980	CNTFR	ENSG00000122756	2348	0.1046972894881207	245.83	0.0724020442930153	170.0	0.6915348004718708	-0.1901838488411513	-5.1113422713525845	1.599389168000879e-07	98	0.1229185018002891	12.05	0.0204081632653061	2.0	0.1659751037344398	-0.3051579814960112	-3.090666192568041	0.0009985400444331	793	0.1282991476772358	101.74	0.1210592686002522	96.0	0.9435816787890702	0.1250009203664831	-0.6096383587739669	0.2710506978762905
ENST00000306378	BPTF	ENSG00000171634	18973	0.0966910078257346	1834.52	0.0772676961998629	1466.0	0.799119115626976	-0.1573893018135775	-9.052740495115804	6.971217624910084e-20	1231	0.0906761401842241	111.62	0.0024370430544272	3.0	0.0268769037806844	-0.7962214618520755	-10.781626336315568	2.1019328056196165e-27	5692	0.1176255275953572	669.52	0.125966268446943	717.0	1.070916477476401	0.1420691669919901	1.9532589082426293	0.9746055380187284
ENST00000423902	CHD7	ENSG00000171316	19600	0.0974657535137303	1910.33	0.0807653061224489	1583.0	0.8286526411667094	-0.1287457619995387	-7.883122475036064	1.5964991288363262e-15	1152	0.0920313661621693	106.02	0.0026041666666666	3.0	0.0282965478211658	-0.7903234762450637	-10.50007769667562	4.315452852764062e-26	5810	0.1220814911097557	709.29	0.1258175559380378	731.0	1.030608072861594	0.0995625095405738	0.8698621912044845	0.8078121401531061
ENST00000262367	CREBBP	ENSG00000005339	15775	0.1017232652955342	1604.68	0.0801901743264659	1265.0	0.7883191664381684	-0.1653085656142027	-8.946967031570665	1.826916688648169e-19	847	0.1144464638800714	96.94	0.0035419126328217	3.0	0.030946977511863	-0.7817207474650747	-10.138704699966189	1.8599966098675525e-24	4835	0.1256947003552375	607.73	0.1596690796277146	772.0	1.270300956016652	0.3446410188384364	7.1262282907794665	0.9999999999994842
ENST00000399332	HECTD1	ENSG00000092148	16881	0.0971033652018929	1639.2	0.0654582074521651	1105.0	0.6741093216203026	-0.2798914143969337	-13.885777186042423	3.862890346611203e-44	1109	0.0829392155207144	91.98	0.0027051397655545	3.0	0.0326157860404435	-0.7716794410321924	-9.688255964691896	1.6912759591660572e-22	5248	0.1147336040478126	602.12	0.111280487804878	584.0	0.9699063309639274	0.0450587300942629	-0.7849207388868431	0.2162500208763403
ENST00000636930	ARID1B	ENSG00000049618	15156	0.1054592878981864	1598.34	0.0989047242016363	1499.0	0.9378480173179674	-0.0157845093451101	-2.627202894280159	0.0043044992459191	763	0.1126423921543912	85.95	0.0039318479685452	3.0	0.0349040139616055	-0.765944189660915	-9.498032859203445	1.0694626123091102e-21	4580	0.1305043191944355	597.71	0.1517467248908297	695.0	1.1627712435796622	0.2375256201273394	4.2676646025981295	0.9999901234993864
ENST00000265713	KAT6A	ENSG00000083168	13141	0.0973855026549427	1279.74	0.0788372269994673	1036.0	0.8095394376982824	-0.1384085072306172	-7.171655867907678	3.704800513405133e-13	846	0.0913255474736247	77.26	0.0035460992907801	3.0	0.0388299249288118	-0.7486152704330512	-8.862938315509407	3.8966352157567263e-19	3754	0.1236988973567266	464.37	0.1270644645711241	477.0	1.027198139414691	0.1123403107908926	0.6263193209983394	0.7344472420316073
ENST00000275034	PHIP	ENSG00000146247	11868	0.096536928981218	1145.7	0.0503033367037411	597.0	0.5210788164440953	-0.4238825319631093	-17.054714959900167	1.612209578120382e-65	786	0.0844309845356953	66.36	0.0038167938931297	3.0	0.0452079566003616	-0.7245782003818123	-8.128797426452135	2.1678508471749904e-16	3544	0.1139620856984929	403.88	0.1131489841986456	401.0	0.9928691690601168	0.0846701227538966	-0.1523299400748936	0.4394633558515176
ENST00000264447	ZNF638	ENSG00000075292	13008	0.0945830731106156	1230.34	0.1000922509225092	1302.0	1.0582440626168377	0.111413298789038	2.147143342790411	0.9841090641866204	863	0.0741907136063997	64.03	0.0034762456546929	3.0	0.0468530376386069	-0.717463730275822	-7.926439250293935	1.1275944373375972e-15	3798	0.1130234953098795	429.26	0.1245392311743022	473.0	1.10189628663281	0.190989023789432	2.241448424437707	0.9875014786006758
ENST00000353383	RAI1	ENSG00000108557	12018	0.1028497715474324	1236.05	0.09136295556665	1098.0	0.8883135795477529	-0.0588828959544345	-4.145543835946524	1.6950406722098196e-05	598	0.0985607071458216	58.94	0.0050167224080267	3.0	0.0508992195453003	-0.7067112619686491	-7.674433197657518	8.307584143280006e-15	4029	0.1331035068579245	536.27	0.1543807396376272	622.0	1.159863501594346	0.2386656996212772	3.975899578173543	0.9999649431451711
ENST00000324932	NUP98	ENSG00000110713	11631	0.0978767760416717	1138.4	0.0889863296363167	1035.0	0.9091707659873506	-0.0356554631459294	-3.226705553807748	0.0006261212524643	643	0.09048303848336	58.18	0.0046656298600311	3.0	0.0515641113784805	-0.7033804091581272	-7.585634154317178	1.654323903923764e-14	3767	0.1164165035918698	438.54	0.1202548447040084	453.0	1.0329730469284444	0.1209495717485957	0.734531295681872	0.7686875031601265
ENST00000357552	SYCP2	ENSG00000196074	10225	0.0919081023732889	939.76	0.0862591687041564	882.0	0.9385374989358986	-0.0005362531413989	-1.9772260948095592	0.0240080396153341	739	0.0790935485386513	58.45	0.0040595399188092	3.0	0.0513259195893926	-0.7026582241522068	-7.557916334209932	2.0478867139996734e-14	2725	0.1169018539448145	318.56	0.1108256880733944	302.0	0.9480160723254646	0.0512110650783549	-0.987183046795465	0.1617764556233665
ENST00000219476	TSC2	ENSG00000103197	11394	0.1013087810218173	1154.31	0.1050552922590837	1197.0	1.0369831327806225	0.091671088284161	1.3253676105982488	0.9074753728668437	545	0.0994508614774712	54.2	0.0055045871559633	3.0	0.055350553505535	-0.6920110985710226	-7.328579958205005	1.1630208482831145e-13	3773	0.1334182581149472	503.39	0.1948051948051948	735.0	1.460100518484674	0.5414213522230856	11.089372297959688	1.0
ENST00000357387	RICTOR	ENSG00000164327	11150	0.09576798016223	1067.81	0.0659192825112107	735.0	0.6883247019600865	-0.2546404308867479	-10.710573250959923	4.5398910363267435e-27	663	0.0806592797367197	53.48	0.004524886877828	3.0	0.0560957367240089	-0.6869224404192928	-7.199001015546888	3.032764970692804e-13	3387	0.1178082878548462	399.02	0.1160318866253321	393.0	0.9849130369405042	0.0770712525548639	-0.3206854491108738	0.3742243876512143
ENST00000261937	FLT4	ENSG00000037280	8623	0.1023363416767438	882.45	0.0782790212223124	675.0	0.7649158592554819	-0.1725725175991517	-7.370631193076262	8.491102535781255e-14	442	0.1156849986014101	51.13	0.006787330316742	3.0	0.0586739683160571	-0.6835740994165882	-7.157934111256786	4.095095002970962e-13	2685	0.1375077461316206	369.21	0.1560521415270018	419.0	1.1348555022886704	0.2295860320082223	2.790253361881069	0.997366659510722
ENST00000436636	TNIK	ENSG00000154310	8790	0.0977855906031649	859.54	0.0607508532423208	534.0	0.6212625357749494	-0.3152378478727237	-11.689916137471812	7.176413345706575e-32	555	0.0909893703168282	50.5	0.0054054054054054	3.0	0.0594059405940594	-0.6776334178978198	-7.010662873568996	1.185958204736721e-12	2677	0.1236985363048246	331.14	0.1240194247291744	332.0	1.0025970888445974	0.1034221266675119	0.0504277031243115	0.5201092197179279
ENST00000452400	NCOA2	ENSG00000140396	9695	0.0992486458550649	962.22	0.0800412583806085	776.0	0.8064683752156472	-0.1335643446953709	-6.325246390190975	1.2641441571123828e-10	494	0.1011552815327296	49.97	0.0060728744939271	3.0	0.0600360216129677	-0.6770990352796997	-7.008531424251397	1.2041626858434825e-12	2836	0.1208097149350548	342.62	0.117771509167842	334.0	0.9748409316443872	0.0741263541467198	-0.4964527571678567	0.3097875054688058
ENST00000435504	ASXL2	ENSG00000143970	9275	0.098218925408818	910.98	0.0888409703504043	824.0	0.9045204065950954	-0.0338138315987405	-3.0347083442778486	0.0012038419729206	551	0.0888307020030441	48.95	0.0054446460980036	3.0	0.0612870275791624	-0.6712951898411565	-6.879995370503384	2.992725288632212e-12	2970	0.1145459743935373	340.2	0.1168350168350168	347.0	1.0199882422104645	0.1199797136300032	0.3917050276522801	0.6523619126080841
ENST00000361434	ADGRL1	ENSG00000072071	9189	0.1039641255325046	955.33	0.0745456524104908	685.0	0.7170297174798237	-0.2229449034089567	-9.239528355012986	1.237930730851584e-20	426	0.1107774531667531	47.19	0.0070422535211267	3.0	0.0635727908455181	-0.6673835033371892	-6.821816380486848	4.494826305817018e-12	3085	0.1353792023377412	417.64	0.1413290113452188	436.0	1.043961306388277	0.1331392329093023	0.9659214148218732	0.8329582471541825
ENST00000401669	NRXN1	ENSG00000179915	9723	0.0999032841429402	971.36	0.0942096060886557	916.0	0.9430077417229452	0.0026704075063099	-1.8722273202200208	0.0305875804574603	530	0.0907699797854738	48.11	0.0056603773584905	3.0	0.0623570983163583	-0.6681943087201077	-6.820378771757855	4.5400391658389356e-12	2950	0.1264269300497278	372.96	0.1508474576271186	445.0	1.1931574431574432	0.2880139015397026	3.9911369964721297	0.999967121360182
ENST00000331920	PTCH1	ENSG00000185920	9195	0.1021894241061023	939.63	0.0898314301250679	826.0	0.8790694209422858	-0.0603460680610163	-3.912267229468216	4.571682667176989e-05	475	0.1002855231596313	47.64	0.0063157894736842	3.0	0.0629722921914357	-0.6676668302613177	-6.818099336022264	4.612642418582664e-12	2908	0.1268759196244704	368.96	0.1289546079779917	375.0	1.016370338248049	0.1117156342531807	0.3367898537416537	0.6318623388733788
ENST00000262879	RALGAPB	ENSG00000170471	9736	0.0973582831071599	947.88	0.0713845521774856	695.0	0.7332151749166561	-0.206302419561602	-8.645307915644702	2.6830198265508014e-18	553	0.0850446640639686	47.03	0.0054249547920434	3.0	0.0637890708058686	-0.6628339517337668	-6.712119362143375	9.59088394369282e-12	3022	0.115081372221032	347.78	0.1108537392455327	335.0	0.963252630973604	0.0621193253640759	-0.7282664819494794	0.2332252380380118
ENST00000278070	PPRC1	ENSG00000148840	10430	0.102735106065566	1071.53	0.098849472674976	1031.0	0.9621755807116926	0.0188917431915547	-1.3070259248706704	0.0956019534613165	516	0.0903562102046882	46.62	0.005813953488372	3.0	0.0643500643500643	-0.6618836799820496	-6.698599369525476	1.0521330644319609e-11	3781	0.1177693549577266	445.29	0.1309177466278762	495.0	1.1116351141952434	0.1988759211043359	2.5082380592371134	0.9939332554382572
ENST00000306801	RPTOR	ENSG00000141564	8518	0.1016826009952554	866.13	0.0497769429443531	424.0	0.4895339036865135	-0.4473455345371408	-15.850584806999452	6.963934508348657e-57	403	0.1115467741024795	44.95	0.0074441687344913	3.0	0.0667408231368186	-0.6577193731629911	-6.638475089178511	1.5847244838484027e-11	2602	0.1317292649794977	342.76	0.1295157571099154	337.0	0.9831952386509512	0.0818415595130461	-0.3338612387687173	0.3692421350613197
ENST00000238789	ATAD2B	ENSG00000119778	9508	0.0958798586846421	911.63	0.0652082456878418	620.0	0.6801004793611444	-0.2581756881482042	-10.157911799912531	1.5277522549544304e-24	621	0.0748907517718674	46.51	0.0048309178743961	3.0	0.0645022575790152	-0.6590680394209171	-6.632912940349605	1.6456297684095898e-11	2836	0.1179825398048257	334.6	0.1131875881523272	321.0	0.9593544530783024	0.0599838102704313	-0.7915710165787455	0.2143054261292767
ENST00000367178	SCAF8	ENSG00000213079	8200	0.0988398296377645	810.49	0.087560975609756	718.0	0.8858838480425422	-0.0487615513481981	-3.422196272295792	0.00031058727757	478	0.0945433115970693	45.19	0.006276150627615	3.0	0.066386368665634	-0.6561841703620634	-6.595745057329759	2.115627447897281e-11	2622	0.1092909837861546	286.56	0.116323417238749	305.0	1.064349525404802	0.1736211761534594	1.1541490088421749	0.8757804581581954
ENST00000683438	ANKS1B	ENSG00000185046	8371	0.0968707400881803	810.9	0.0721538645323139	604.0	0.7448513996793686	-0.1897395162583127	-7.6455895011080175	1.039951097482516e-14	501	0.0853897220240524	42.78	0.0059880239520958	3.0	0.0701262272089761	-0.6432947041359558	-6.35957091686147	1.0115905398635752e-10	2560	0.1182541177693394	302.73	0.1140625	292.0	0.964555874871998	0.0703329836617975	-0.6567828427952642	0.2556602788828983
ENST00000271715	POGZ	ENSG00000143442	9102	0.0998528229506958	908.86	0.071412876290925	650.0	0.7151816561406598	-0.2231366539525957	-9.05024336031498	7.132502996431951e-20	438	0.0965350207410341	42.28	0.0068493150684931	3.0	0.0709555345316934	-0.6425447136777848	-6.355682245540669	1.0375178510019483e-10	2963	0.1193693826237495	353.69	0.1248734390820114	370.0	1.046113828493879	0.1439124383908212	0.9240710011068132	0.8222753248188055
ENST00000253925	PPFIA1	ENSG00000131626	7789	0.0965209572222593	751.8	0.084092951598408	655.0	0.8712423516892791	-0.0608129662895456	-3.7142611979608775	0.0001018991071115	453	0.0924860874012467	41.9	0.0066225165562913	3.0	0.071599045346062	-0.6399397370870903	-6.308021970850063	1.4131205166141558e-10	2347	0.1227790465659067	288.16	0.1316574350234341	309.0	1.0723209328151029	0.1804603230306325	1.3106117614374104	0.9050055182111596
ENST00000621696	ADNP	ENSG00000101126	7302	0.0953830007589428	696.49	0.0813475760065735	594.0	0.8528478513690074	-0.0765164803466686	-4.082992776182272	2.222970276480817e-05	463	0.0856234925823769	39.64	0.0064794816414686	3.0	0.0756811301715438	-0.6266566913550143	-6.086246706364111	5.779414448216059e-10	2052	0.121413715192291	249.14	0.1491228070175438	306.0	1.2282250943244764	0.3446156517823648	3.8431283250470254	0.9999392620448226
ENST00000594866	BICRA	ENSG00000063169	9544	0.109564370275372	1045.68	0.1043587594300083	996.0	0.9524902455818224	0.0096841133479717	-1.6281746012176517	0.0517439343505233	303	0.1237716942574476	37.5	0.0099009900990099	3.0	0.08	-0.6204117693143428	-6.018856835442489	8.782656757136891e-10	3506	0.1338776323390551	469.37	0.1685681688533941	591.0	1.2591345846560282	0.343327927021299	6.03216668382813	0.999999999191121
ENST00000550164	SMARCC2	ENSG00000139613	8020	0.1009186553883378	809.37	0.0629675810473815	505.0	0.6239420784066619	-0.3107336354727493	-11.28303766400173	7.957682745369192e-30	412	0.093636622117476	38.58	0.0072815533980582	3.0	0.077760497667185	-0.62182023096668	-6.0167559799425225	8.897350622102536e-10	2536	0.1243691589008685	315.4	0.1226340694006309	311.0	0.9860494610019024	0.0893202850894437	-0.2647766193543597	0.3955907746502323
ENST00000265343	AFF4	ENSG00000072364	7602	0.0955673961700444	726.5	0.0714285714285714	543.0	0.7474191328286304	-0.1834268542729875	-7.158747964122752	4.070860674188549e-13	483	0.0804386663803464	38.85	0.0062111801242236	3.0	0.0772200772200772	-0.621248591232063	-5.998125344032566	9.980421272652708e-10	2258	0.1203895564481825	271.84	0.1262178919397697	285.0	1.0484108298999413	0.1599010835625072	0.8510732017006595	0.8026356546407296
ENST00000495893	PHC3	ENSG00000173889	6393	0.0990079660931376	632.96	0.0844673862036602	540.0	0.8531344792719918	-0.0729184210546318	-3.892588847300604	4.959007957646424e-05	361	0.1038026626475276	37.47	0.0083102493074792	3.0	0.0800640512409927	-0.6168316695062218	-5.948622352314624	1.3520435962089631e-09	2106	0.1121644775086326	236.22	0.1291547958214625	272.0	1.151468969604606	0.2716282994211527	2.470795327732582	0.9932593523941426
ENST00000428670	ATP2B1	ENSG00000070961	7952	0.0970151694882378	771.46	0.0480382293762575	382.0	0.4951650117958157	-0.4377801206204945	-14.756038635595614	1.4066337970347995e-49	490	0.0783129192882092	38.37	0.0061224489795918	3.0	0.0781860828772478	-0.6180577569124739	-5.947979381692264	1.3573638981076063e-09	2436	0.1107864676791296	269.88	0.104679802955665	255.0	0.9448643841707426	0.0573686844550451	-0.9602765621184736	0.1684580214135935
ENST00000377346	PIK3CD	ENSG00000171608	6674	0.0992810039983477	662.6	0.051842972729997	346.0	0.5221853305161485	-0.4055515724231349	-12.959612526687838	1.0364597494659899e-38	338	0.1096005117468786	37.04	0.0088757396449704	3.0	0.0809935205183585	-0.615144823193316	-5.927832203047386	1.534799599814325e-09	2060	0.1410456941760748	290.55	0.1436893203883495	296.0	1.0187575288246429	0.1253237571284461	0.3447217713488732	0.6348482254431305
ENST00000328439	MYT1	ENSG00000196132	7254	0.0998010387562366	723.96	0.0765095119933829	555.0	0.7666169401624399	-0.1642698539959477	-6.618353326686498	1.8161102248219235e-11	412	0.0894013082345547	36.83	0.0072815533980582	3.0	0.0814553353244637	-0.610374168916797	-5.841989931485612	2.579046236594877e-09	2149	0.1319076449929404	283.47	0.1293624941833411	278.0	0.9807034254065684	0.0891654896578387	-0.3486693559888069	0.3636687762864
ENST00000252512	XPO7	ENSG00000130227	7064	0.0962559775802971	679.95	0.0593148357870894	419.0	0.6162217810133097	-0.312323385734764	-10.526865802167254	3.24807477405201e-26	393	0.0928743485607187	36.5	0.0076335877862595	3.0	0.0821917808219178	-0.6088230392584483	-5.82186295517414	2.9097630392351933e-09	2171	0.1264488163784255	274.52	0.1487793643482266	323.0	1.1765991548885328	0.287160922476255	3.1306010718059234	0.9991277552110592
ENST00000359246	PHF2	ENSG00000197724	7013	0.0995935828174472	698.45	0.0698702409810352	490.0	0.7015534397594674	-0.2280745780227291	-8.312173253123474	4.698255068498698e-17	394	0.0892880837518589	35.18	0.0076142131979695	3.0	0.0852757248436611	-0.5993736193890711	-5.685176962712247	6.5338637016734025e-09	2146	0.1327623897485862	284.91	0.1272134203168685	273.0	0.9581973254712014	0.0663319442795405	-0.7575662329219301	0.224355350664513
